i;T_Z;k_f;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
865;0.3;0.5;0.4;0.986024382273978;1.43920796019063;1.04650120913825;1.03168311974804;1.42588403131745;0.986359823121345;-0.186404719948769;-0.03296909481287;0.300162196159363;-0.000605663284659386;-0.000736317422706634;-0.000909828988369554;-0.215398758649826;0.952628910541534;0.300170123577118;0.00799534004181623;0.00769719388335943;-0.000598926446400583;0.815170705318451;1.0005521774292;0.30016902089119;0.00374751118943095;-0.00165491283405572;-0.000851442804560065;0.858988881111145;0.0151661271229386;0.300165176391602;-0.00271794688887894;-0.00261538452468812;-0.000881579995620996
866;0.3;0.5;0.4;0.98606250864562;1.43920725185454;1.04648782710976;1.03167976911973;1.4259303629659;0.986405207661916;-0.185931012034416;-0.0314307548105717;0.300067722797394;-0.000734009721782059;-0.00116497010458261;-0.000484673626488075;-0.214908823370934;0.954205870628357;0.300093680620193;0.00796609558165073;0.00774537539109588;-0.000412510125897825;0.815659821033478;1.00207459926605;0.300093770027161;0.00372183602303267;-0.00158652930986136;-0.00034331704955548;0.859452068805695;0.0166419669985771;0.300087034702301;-0.00274719600565732;-0.00260512763634324;-0.000440827367128804
867;0.3;0.5;0.4;0.986170846528382;1.43926905957927;1.04649536777953;1.03167423094168;1.42597570370525;0.986450587559896;-0.185479506850243;-0.0299592483788729;0.300019174814224;-0.000913075171411037;-0.00171368976589292;-0.000496384163852781;-0.214421153068542;0.955786824226379;0.300043791532516;0.00794273056089878;0.00772019615396857;-0.000510539801325649;0.816144526004791;1.00360000133514;0.300046890974045;0.0036745322868228;-0.00166252348572016;-0.000471736333565787;0.859910786151886;0.0181207899004221;0.300031512975693;-0.00279204780235887;-0.00264102267101407;-0.000579448533244431
868;0.3;0.5;0.4;0.986319844592198;1.43936320785957;1.04651573042478;1.03166355789166;1.42601480805946;0.986485504199555;-0.185041889548302;-0.0285351742058992;0.299971789121628;-0.00101590331178159;-0.0021118160802871;-0.000417375733377412;-0.213932424783707;0.957361459732056;0.299988269805908;0.00794890616089106;0.00766077917069197;-0.000403046025894582;0.816625416278839;1.0051132440567;0.299992024898529;0.00365150440484285;-0.00175959966145456;-0.000469188060378656;0.860366344451904;0.0195979569107294;0.299972981214523;-0.00281444052234292;-0.00266311992891133;-0.00051512208301574
869;0.3;0.5;0.4;0.98646028318933;1.43944613439896;1.04652897993742;1.03165161715067;1.42605047353784;0.986516419378382;-0.184599012136459;-0.0271030403673649;0.299940943717957;-0.000970870431046933;-0.00201726984232664;-0.00047303840983659;-0.213443532586098;0.958935439586639;0.29994198679924;0.00793958734720945;0.00766472099348903;-0.000476818007882685;0.817105233669281;1.00662505626678;0.299944311380386;0.00364569458179176;-0.0017374271992594;-0.000597077829297632;0.860820293426514;0.0210776757448912;0.299927771091461;-0.00282068480737507;-0.00263782520778477;-0.000585859233979136
870;0.3;0.5;0.4;0.986586316978754;1.43951873001333;1.04653753609005;1.03164122453626;1.42608502362022;0.986548319986657;-0.184153333306313;-0.0256536528468132;0.299977004528046;-0.000974476104602218;-0.00191659503616393;0.000428814586484805;-0.212957248091698;0.960512101650238;0.299972623586655;0.00790596101433039;0.00767601933330298;0.000384340150048956;0.817583799362183;1.00814366340637;0.299974977970123;0.00363402091898024;-0.00168117706198245;0.000382506521418691;0.861272871494293;0.0225631985813379;0.299955397844315;-0.00282508623786271;-0.00260148360393941;0.000379845063434914
871;0.3;0.5;0.4;0.986699913710579;1.43958788737146;1.04654786084639;1.03163370992388;1.42611824273974;0.986580814673903;-0.183711692690849;-0.0241923183202744;0.300029098987579;-0.00105013872962445;-0.00189112033694983;-0.000322338193655014;-0.212476342916489;0.962088227272034;0.300019055604935;0.0078431274741888;0.00763981556519866;-0.000127102452097461;0.81805956363678;1.00966823101044;0.30001962184906;0.00358784152194858;-0.00165930239018053;-0.000392398185795173;0.861723482608795;0.0240541249513626;0.300004929304123;-0.00283873011358082;-0.00255629303865135;-0.000354443385731429
872;0.3;0.5;0.4;0.986801972696513;1.43965900841975;1.04656574391794;1.03162874000479;1.42614636253437;0.986609739328109;-0.183280348777771;-0.022730253636837;0.300022274255753;-0.00116277881897986;-0.0019767708145082;-0.000588732655160129;-0.212002798914909;0.96365362405777;0.300002366304398;0.00779789034277201;0.00750308763235807;-0.000528082950040698;0.818530082702637;1.01119136810303;0.300007104873657;0.00351715344004333;-0.00179405091330409;-0.000612666422966868;0.862171292304993;0.0255473032593727;0.299998700618744;-0.00285798590630293;-0.00257945945486426;-0.000569119234569371
873;0.3;0.5;0.4;0.986887769463394;1.43972350343457;1.04658929836968;1.03161843561945;1.42616596369843;0.986632675431505;-0.182857200503349;-0.0212682690471411;0.300064563751221;-0.00122261536307633;-0.00197341339662671;2.52786830969853E-05;-0.21153062582016;0.965202867984772;0.300039887428284;0.0078003415837884;0.00737230340018868;0.000135084803332575;0.818993628025055;1.01270401477814;0.300052046775818;0.00350590562447906;-0.00182301714085042;9.58272266871063E-06;0.862616777420044;0.0270361918956041;0.300045430660248;-0.00285968161188066;-0.00260449177585542;4.20373435190413E-05
874;0.3;0.5;0.4;0.986949077594894;1.4397689636641;1.04661114083508;1.03160824765655;1.4261819238523;0.986648732771157;-0.182431936264038;-0.0197844002395868;0.300127416849136;-0.00123081007041037;-0.00184639019425958;0.000250974058872089;-0.211056515574455;0.966749489307404;0.300103187561035;0.00781372003257275;0.00737719563767314;0.000375667033949867;0.819459319114685;1.01421201229095;0.300118923187256;0.00351824820972979;-0.0017638438148424;0.000247998250415549;0.86306357383728;0.0285272803157568;0.300110548734665;-0.00284682214260101;-0.00257172551937401;0.00025346118491143
875;0.3;0.5;0.4;0.986926705341948;1.43979552408491;1.04663020915067;1.03167841214243;1.42621161788419;0.986658421067901;-0.182001650333405;-0.0182773414999247;0.30015903711319;-0.00122707767877728;-0.00177463982254267;-0.000230826102779247;-0.210656508803368;0.968233287334442;0.30013519525528;0.00792620144784451;0.00706641096621752;-7.68640893511474E-05;0.819928526878357;1.01571834087372;0.30015167593956;0.00354627147316933;-0.00171106623020023;-0.000250609504291788;0.863513469696045;0.0300230570137501;0.30014380812645;-0.00281550735235214;-0.00253409612923861;-0.000232712147408165
876;0.3;0.5;0.4;0.987125090030548;1.43980839456805;1.0466463069864;1.03160950414388;1.42630125232518;0.986664622886522;-0.181565493345261;-0.0167536232620478;0.300146698951721;-0.00123563385568559;-0.00180050416383892;-0.000233535713050514;-0.210124745965004;0.969958245754242;0.300123989582062;0.00775258988142014;0.00729302829131484;-0.000178552872966975;0.82040137052536;1.0172244310379;0.300146073102951;0.00355217605829239;-0.00173046672716737;-0.00019001892360393;0.863966882228851;0.0315220803022385;0.300135612487793;-0.00280412659049034;-0.00255734426900744;-0.000200186928850599
877;0.3;0.5;0.4;0.986998656979304;1.43966986095368;1.04660857593167;1.03161642907188;1.42633309839129;0.986667066732389;-0.181081607937813;-0.0150756323710084;0.300084292888641;-0.001246327185072;-0.00190518004819751;-0.000617450568825007;-0.209661304950714;0.971509158611298;0.300065129995346;0.00779504142701626;0.0068940557539463;-0.000524827628396452;0.820874273777008;1.0187201499939;0.300091683864593;0.00353974546305835;-0.00188103807158768;-0.000637028890196234;0.864421546459198;0.0330145470798016;0.300083547830582;-0.00279998243786395;-0.00262189260683954;-0.000641251506749541
878;0.3;0.5;0.4;0.986998274567624;1.43965226314626;1.04659420649015;1.03162374542033;1.42635978856842;0.98668761531514;-0.180636167526245;-0.0135473050177097;0.300020635128021;-0.00119523901958019;-0.0018558909650892;-0.000282531720586121;-0.209198698401451;0.973037600517273;0.300004541873932;0.00779952574521303;0.00694514531642199;-0.000194365115021355;0.821346521377564;1.02019798755646;0.30002173781395;0.00353580317460001;-0.0020122304558754;-0.000366601045243442;0.864855945110321;0.0344701446592808;0.300017923116684;-0.0026855687610805;-0.00234513264149427;-0.000400422286475077
879;0.3;0.5;0.4;0.98697895569336;1.43960929834448;1.04661076610136;1.03161528658118;1.4263727509782;0.986654651470882;-0.180178582668304;-0.0119970226660371;0.29998767375946;-0.00110428733751178;-0.00167557632084936;-0.000508094555698335;-0.208718806505203;0.974569201469421;0.299976348876953;0.00787220429629087;0.00707794679328799;-0.000382344092940912;0.821820557117462;1.02167248725891;0.299988716840744;0.00355515140108764;-0.0019861850887537;-0.00049433478852734;0.865332067012787;0.0359777323901653;0.299990296363831;-0.00268789241090417;-0.00232260557822883;-0.000550503260456026
880;0.3;0.5;0.4;0.986948782188682;1.43955056463941;1.0466678986851;1.03159392837088;1.42630571498097;0.986465175205706;-0.179710045456886;-0.0104266609996557;0.299962759017944;-0.00106469914317131;-0.00159029010683298;-0.000221920417970978;-0.208223178982735;0.9761101603508;0.299963355064392;0.00798852182924747;0.00719044683501124;-9.42002079682425E-05;0.8222975730896;1.02315282821655;0.299969583749771;0.00355402170680463;-0.00194125319831073;-0.000233133541769348;0.865853130817413;0.037649679929018;0.29996731877327;-0.00254892441444099;-0.00208214181475341;-0.000233909275266342
881;0.3;0.5;0.4;0.986921093497342;1.43948509585059;1.04666871180614;1.03155947463644;1.42630868307474;0.986437337928786;-0.179235637187958;-0.00884964037686586;0.299963146448135;-0.00105420569889247;-0.00159978400915861;-0.000410574401030317;-0.207714274525642;0.977660477161408;0.29997530579567;0.0080898916348815;0.00724039971828461;-0.00025843022740446;0.822775065898895;1.02463567256928;0.299979656934738;0.00353772682137787;-0.00192095036618412;-0.000288963434286416;0.866331398487091;0.0391604229807854;0.299980729818344;-0.00252356776036322;-0.00212834007106721;-0.00027179776225239
882;0.3;0.5;0.4;0.986896264414917;1.43941717680605;1.04666117308106;1.03151793387121;1.4263184391964;0.98642913007874;-0.178757905960083;-0.00727481581270695;0.299947887659073;-0.00106129876803607;-0.00166343804448843;-0.000339703750796616;-0.207198187708855;0.979211568832397;0.299965709447861;0.00813632272183895;0.00720445811748505;-0.000257090403465554;0.82325279712677;1.02611589431763;0.299966096878052;0.00351836602203548;-0.00201242160983384;-0.000336732249706984;0.866805553436279;0.040648702532053;0.299970179796219;-0.00257298815995455;-0.00234269886277616;-0.000390743633033708
883;0.3;0.5;0.4;0.986866171430117;1.43933927856276;1.04664708533643;1.03147608245767;1.42633175076071;0.986423947276702;-0.178276658058167;-0.00570108508691192;0.299990624189377;-0.00100737845059484;-0.00159702345263213;6.44925239612348E-05;-0.206681221723557;0.980756223201752;0.30001100897789;0.008126275613904;0.00717229675501585;0.000184626944246702;0.823731362819672;1.02758371829987;0.300010442733765;0.00353296380490065;-0.0020914392080158;0.000189472644706257;0.867277324199677;0.0421214140951633;0.300011217594147;-0.00257448758929968;-0.00242798659019172;7.1474103606306E-05
884;0.3;0.5;0.4;0.986822007218899;1.43925175761762;1.04662182293891;1.03144297142112;1.42634632448641;0.986423037004928;-0.17778904736042;-0.0041132839396596;0.300017535686493;-0.000977885443717241;-0.0015075127594173;-9.91322958725505E-05;-0.206170052289963;0.982300519943237;0.30003947019577;0.00805202126502991;0.00719882361590862;-1.78383270394988E-05;0.824212670326233;1.02905571460724;0.300039172172546;0.00354997022077441;-0.00200952799059451;-6.42832746962085E-05;0.867744922637939;0.0435937158763409;0.300039291381836;-0.00260772393085062;-0.00241275667212903;-0.000178821879671887
885;0.3;0.5;0.4;0.986777013300911;1.43917421222939;1.04660119287913;1.03142081254483;1.4263546868551;0.986412073508966;-0.177300602197647;-0.00252402853220701;0.300028204917908;-0.000996359391137958;-0.00154938036575913;-0.000273721641860902;-0.205667302012444;0.983845174312592;0.300048977136612;0.00797051936388016;0.00715088611468673;-0.000229226672672667;0.824695885181427;1.03054201602936;0.300045430660248;0.00354579091072083;-0.00191628211177886;-0.000333061529090628;0.868216931819916;0.0450904965400696;0.300038874149322;-0.0026547817979008;-0.00235392735339701;-0.000341684586601332
886;0.3;0.5;0.4;0.98673319546744;1.43925389471278;1.04659826557667;1.03145838628454;1.42636106541355;0.986544550370388;-0.176815032958984;-0.000943918188568205;0.300038069486618;-0.00104981195181608;-0.00166384619660676;-0.00017902790568769;-0.205170139670372;0.985381782054901;0.300057649612427;0.00791240390390158;0.00702793803066015;-0.000113152833364438;0.825225591659546;1.03219032287598;0.300054997205734;0.00350542482919991;-0.00186240265611559;-0.00019359054567758;0.868702590465546;0.0466042533516884;0.300048023462296;-0.00249921064823866;-0.00179783382918686;-0.000133773675770499
887;0.3;0.5;0.4;0.986690320709833;1.43920397201699;1.04657012024786;1.03144024410311;1.42635501963469;0.986554532463933;-0.176334589719772;0.000623374711722136;0.300046741962433;-0.00109458225779235;-0.0017805042443797;-0.000256380531936884;-0.204675585031509;0.986906588077545;0.300064504146576;0.00789613369852304;0.00689234584569931;-0.000208703830139711;0.825703084468842;1.03369092941284;0.300062835216522;0.00346990837715566;-0.00192711246199906;-0.000298031634883955;0.869158387184143;0.0480939112603664;0.300057530403137;-0.00260679540224373;-0.00193003378808498;-0.000258730608038604
888;0.3;0.5;0.4;0.986646113304723;1.43915571483163;1.04652213177853;1.03142119551363;1.42635157546744;0.98659374908911;-0.17585514485836;0.00218797707930207;0.300050765275955;-0.00106746889650822;-0.00170901988167316;-0.000303256209008396;-0.204180970788002;0.988427400588989;0.300064355134964;0.00788408517837524;0.00686734076589346;-0.000258028012467548;0.826179563999176;1.03519117832184;0.300060987472534;0.00347309559583664;-0.00188565556891263;-0.000401631376007572;0.869594573974609;0.0495531298220158;0.300057739019394;-0.00275384378619492;-0.00223017297685146;-0.000329578993842006
889;0.3;0.5;0.4;0.986596691142874;1.43910303261369;1.04647222158686;1.03140592399983;1.42636252152348;0.986650540145139;-0.175367280840874;0.00376897514797747;0.300034046173096;-0.00100126315373927;-0.00158613082021475;-0.000399375188862905;-0.20368529856205;0.989959180355072;0.300044476985931;0.00788067281246185;0.0069738058373332;-0.000351698865415528;0.826660752296448;1.03670525550842;0.300037235021591;0.00350207719020545;-0.00175694550853223;-0.000435297784861177;0.870038151741028;0.0510087050497532;0.300039976835251;-0.00270662223920226;-0.00220159394666553;-0.000416270399000496
890;0.3;0.5;0.4;0.986556174438606;1.439051197406;1.04641490727274;1.03139375739732;1.42638847938767;0.986725819625209;-0.174871236085892;0.00536008132621646;0.300027996301651;-0.00108840083703399;-0.00184838951099664;-0.000128735860926099;-0.203189864754677;0.991509735584259;0.300031810998917;0.00786514952778816;0.00705878669396043;-8.69975192472339E-05;0.827144920825958;1.03823566436768;0.300028294324875;0.00349814724177122;-0.00163708021864295;-0.000181599869392812;0.870483040809631;0.0524620339274406;0.300032824277878;-0.0027099996805191;-0.00224130367860198;-0.000139819734613411
891;0.3;0.5;0.4;0.986524084827937;1.43901041475691;1.04636193844328;1.03138231207874;1.42642226681827;0.986814812906426;-0.174376755952835;0.00695136422291398;0.299991726875305;-0.00110783567652106;-0.00190867588389665;-0.000770289858337492;-0.202692687511444;0.993068993091583;0.299991637468338;0.00788183696568012;0.00706348242238164;-0.000723118660971522;0.827631413936615;1.03977787494659;0.299984067678452;0.00349895562976599;-0.00156857562251389;-0.000745101016946137;0.870930790901184;0.0539134629070759;0.299993902444839;-0.00272754393517971;-0.002353819552809;-0.000806460506282747
892;0.3;0.5;0.4;0.986455312102422;1.43893371959489;1.04629574706386;1.03136983868497;1.42645687102122;0.986904227949291;-0.173865377902985;0.00857830140739679;0.299982964992523;-0.00109139597043395;-0.00193109957035631;-0.000327558605931699;-0.20218999683857;0.994626879692078;0.299972951412201;0.00793031975626946;0.00700623262673616;-0.000345517706591636;0.828122437000275;1.04131770133972;0.299973219633102;0.00352457677945495;-0.00166450743563473;-0.000365097133908421;0.871383905410767;0.0553621239960194;0.299976050853729;-0.0027348012663424;-0.00247221626341343;-0.000403264886699617
893;0.3;0.5;0.4;0.986406062175264;1.43886839096965;1.04624003684086;1.03135774739048;1.42648805623345;0.986974392979015;-0.173354506492615;0.0101830558851361;0.300008296966553;-0.00104751205071807;-0.00190507934894413;-0.000170633386005647;-0.201682642102242;0.996182262897491;0.299992948770523;0.0079474151134491;0.00700512528419495;-0.000103161655715667;0.828618943691254;1.04284536838532;0.300004452466965;0.00354663981124759;-0.0017749221296981;-7.80088084866293E-05;0.871845662593842;0.0568180344998837;0.300000101327896;-0.00267581013031304;-0.00240308162756264;-0.000147513375850394
894;0.3;0.5;0.4;0.986390753170346;1.43882593288743;1.04620701309364;1.03134909494638;1.42651527473359;0.987010852829523;-0.172849416732788;0.0117599023506045;0.300029963254929;-0.00104540900792927;-0.00196899357251823;-0.000216488173464313;-0.201175779104233;0.997743844985962;0.300014525651932;0.00790985766798258;0.00705107301473618;-0.000136157948873006;0.82911890745163;1.04436802864075;0.300029337406158;0.0035527590662241;-0.00180410989560187;-0.000176903820829466;0.872321784496307;0.0583031550049782;0.300024032592773;-0.00258661760017276;-0.00218451744876802;-0.000192344115930609
895;0.3;0.5;0.4;0.986392434429861;1.4387951422187;1.04618796199772;1.03134526366361;1.42653774228165;0.987020733580473;-0.172345280647278;0.0133251287043095;0.300085216760635;-0.00105240952689201;-0.00204087048768997;-0.000321373721817508;-0.200672388076782;0.999310731887817;0.300070822238922;0.00788261834532023;0.00705030653625727;-0.000241384419496171;0.829620361328125;1.04589295387268;0.300080299377441;0.00355275743640959;-0.00178679765667766;-0.000494577863719314;0.872809112071991;0.0598175711929798;0.300080239772797;-0.00255426415242255;-0.00205875001847744;-0.000317161408020183
896;0.3;0.5;0.4;0.986408754627976;1.43878344021108;1.04617552208975;1.03134210713585;1.4265533656129;0.987026281764385;-0.171844467520714;0.0148727437481284;0.300102323293686;-0.00111152906902134;-0.00223812623880804;-8.4200051787775E-05;-0.200168654322624;1.00087475776672;0.300091952085495;0.00789177417755127;0.00699656223878264;-7.32841272110818E-06;0.830122470855713;1.04742300510407;0.300101310014725;0.00353940040804446;-0.00175587448757142;1.52015054482035E-05;0.873298525810242;0.0613415129482746;0.300100892782211;-0.00260400585830212;-0.00210211705416441;-8.26517280074768E-05
897;0.3;0.5;0.4;0.986440675824533;1.43879316007441;1.0461662839127;1.03133557434227;1.42656256043083;0.987038400373405;-0.171348914504051;0.0163964703679085;0.300162047147751;-0.00119188858661801;-0.0024589232634753;0.000287225760985166;-0.199659943580627;1.00243079662323;0.300150007009506;0.00792645942419767;0.0069161276333034;0.000315074808895588;0.830625832080841;1.04895269870758;0.300163418054581;0.00353127066046;-0.00182675628457218;0.000174872504430823;0.873785138130188;0.0628583431243897;0.300157397985458;-0.00268226442858577;-0.00224628369323909;0.000232806487474591
898;0.3;0.5;0.4;0.986481817770415;1.43881294453924;1.04615941927382;1.03132855886599;1.42656834969989;0.987049076015345;-0.170854762196541;0.0179051235318184;0.300187081098557;-0.00119321199599653;-0.00248926924541593;-3.00031661026878E-05;-0.199144050478935;1.00398123264313;0.300177663564682;0.00795952137559652;0.00692606158554554;7.50866383896209E-05;0.831136047840118;1.05047333240509;0.30019012093544;0.00359425810165703;-0.00131617044098675;1.78841037268285E-05;0.874272406101227;0.0643672868609428;0.300183176994324;-0.00268920767121017;-0.00229749991558492;-4.97551554872189E-05
899;0.3;0.5;0.4;0.986516503735684;1.43881544654592;1.04615240233302;1.0312858505924;1.42657637415889;0.987082250075621;-0.170348986983299;0.019423583522439;0.300114810466766;-0.00111825193744153;-0.00235987873747945;-0.00082756532356143;-0.198621034622192;1.00553488731384;0.300110012292862;0.00796536915004253;0.00697254203259945;-0.000715963018592447;0.831616640090942;1.05201971530914;0.300116300582886;0.00364207779057324;-0.00120952376164496;-0.000865203677676618;0.874771356582642;0.0658812671899796;0.300112754106522;-0.00260993069969118;-0.00223122513853014;-0.00084588018944487
900;0.3;0.5;0.4;0.986537295374144;1.43883652209902;1.04614658823085;1.0312841734094;1.42658630601948;0.987114404648744;-0.169830307364464;0.0209594033658504;0.299985557794571;-0.00107467523775995;-0.00228326697833836;-0.000848924741148949;-0.198093518614769;1.00709176063538;0.299983501434326;0.00797722395509481;0.00698120659217238;-0.000725841207895428;0.832142412662506;1.05357801914215;0.299981713294983;0.00371718034148216;-0.000836203398648649;-0.000893687421921641;0.875284671783447;0.0674068406224251;0.299984365701675;-0.00254975585266948;-0.00220123003236949;-0.000861157313920558
901;0.3;0.5;0.4;0.986550763667512;1.43887268938264;1.04614153944661;1.03128819251543;1.42659522986259;0.987167602902117;-0.169304832816124;0.0225008931010962;0.29992151260376;-0.00108152779284865;-0.00232808850705624;-0.000233748578466475;-0.197559639811516;1.00864696502686;0.29992201924324;0.00801586359739304;0.00694304192438722;-0.000120058539323509;0.832679152488709;1.05515897274017;0.29991489648819;0.00378263695165515;-0.000574773526750505;-0.000272982841124758;0.875805735588074;0.0689338594675064;0.299917876720428;-0.00254283053800464;-0.0022645138669759;-0.000277824117802083
902;0.3;0.5;0.4;0.986562534417048;1.43890405434478;1.04613664127016;1.03129117287216;1.42660099848574;0.987211876176658;-0.168777510523796;0.0240397714078426;0.299906730651855;-0.00111181521788239;-0.00242604850791395;6.11885625403374E-05;-0.19701911509037;1.0101979970932;0.299909710884094;0.0080589409917593;0.00689328275620937;0.000164899305673316;0.833221912384033;1.05672657489777;0.29989954829216;0.00381794269196689;-0.000562035478651524;8.75571349752136E-05;0.876328885555267;0.07045628875494;0.299901306629181;-0.00256117666140199;-0.00234982697293162;2.38028551393654E-05
903;0.3;0.5;0.4;0.98657204014271;1.43890387324041;1.04613174333042;1.03128863038059;1.42660367672092;0.987213787840128;-0.168247848749161;0.0255763325840235;0.299866825342178;-0.00110379641409963;-0.00242792791686952;0.000230891106184572;-0.196474388241768;1.01174449920654;0.299871861934662;0.00805107317864895;0.00687223114073277;0.000323295884300023;0.833765149116516;1.05824971199036;0.299862802028656;0.00383273302577436;-0.000692291825544089;0.000240389665123075;0.876854360103607;0.0719767361879349;0.299862533807755;-0.00253786309622228;-0.00231491168960929;0.000202577095478773
904;0.3;0.5;0.4;0.986569714262622;1.4388530451745;1.0461267506977;1.03128401282845;1.42660531822256;0.987154465349444;-0.16771112382412;0.0271232053637505;0.299837857484818;-0.00106451823376119;-0.00231736898422241;0.000355226511601359;-0.195931792259216;1.01328921318054;0.299840748310089;0.00798968970775604;0.00688244169577956;0.000397929718019441;0.834306418895721;1.05972135066986;0.299838989973068;0.00381231610663235;-0.000905924651306123;0.000365013140253723;0.877386808395386;0.0735073685646057;0.299833029508591;-0.00247584213502705;-0.00216880394145846;0.000295417819870636
905;0.3;0.5;0.4;0.986552554844907;1.4387412114698;1.04612135903507;1.03127583124909;1.42660701651873;0.987025288358658;-0.167166173458099;0.0286840591579676;0.299742937088013;-0.00105228321626782;-0.00227192020975053;-0.000384510756703094;-0.195392623543739;1.01483273506165;0.299743115901947;0.00794905517250299;0.0068630944006145;-0.000297032907838002;0.834843277931213;1.06113421916962;0.299753159284592;0.00376835349015892;-0.00125921424478292;-0.000367478467524052;0.877927184104919;0.0750496909022331;0.299738109111786;-0.00245008384808898;-0.00210860697552562;-0.000419994787080213
906;0.3;0.5;0.4;0.986450082528239;1.43859015848137;1.04611392677127;1.03123667362602;1.4265348191473;0.986852397945281;-0.166616633534431;0.0302435625344515;0.299647122621536;-0.00108070450369269;-0.00235172989778221;0.000396535615436733;-0.194822713732719;1.01629030704498;0.299657911062241;0.00792461633682251;0.00675277272239327;0.000517341715749353;0.835378229618073;1.06249737739563;0.299669772386551;0.00372866541147232;-0.00166995031759143;0.000419561954913661;0.878470301628113;0.0765862613916397;0.299643993377686;-0.00248510902747512;-0.00218810164369643;0.000384106882847846
907;0.3;0.5;0.4;0.986423499537363;1.43842489080611;1.04610305543727;1.03122533781034;1.42653846868537;0.986666625438393;-0.166067332029343;0.0317928120493889;0.299604952335358;-0.00112324766814709;-0.00248125311918557;0.000301002699416131;-0.194285750389099;1.01781260967255;0.299614697694778;0.00789551436901093;0.00663976697251201;0.000401566969230771;0.83591228723526;1.06383109092712;0.299640506505966;0.0036974479444325;-0.00199459260329604;0.000331266375724226;0.879010021686554;0.0781061723828316;0.299600452184677;-0.00255147274583578;-0.00237361481413245;0.000273102370556444
908;0.3;0.5;0.4;0.986396183053752;1.43826528988499;1.04608815975683;1.03120655151185;1.42653947900392;0.986498161106729;-0.165516704320908;0.0333329066634178;0.299601078033447;-0.00110965070780367;-0.00252167065627873;0.000836003513541073;-0.193739324808121;1.01932525634766;0.299612611532211;0.00790548697113991;0.00650906562805176;0.000970720546320081;0.836447954177856;1.06516325473785;0.299639195203781;0.00369038805365562;-0.00204415991902351;0.000779560476075858;0.879547476768494;0.0796070396900177;0.299594342708588;-0.00254088873043656;-0.00244914717040956;0.00079518964048475
909;0.3;0.5;0.4;0.986293969755981;1.43811837883455;1.04607250761866;1.03126686006659;1.42655300165065;0.986358127875507;-0.164958655834198;0.0348785705864429;0.299582451581955;-0.00104198232293129;-0.00242461450397968;0.000557627237867564;-0.193265229463577;1.02076625823975;0.299591273069382;0.0078484769910574;0.00675908103585243;0.000627958565019071;0.836986005306244;1.06652355194092;0.299618422985077;0.00368585810065269;-0.00182687933556736;0.000480043265270069;0.880091845989227;0.0811077803373337;0.299575597047806;-0.0024582261685282;-0.0023691295646131;0.000527704250998795
910;0.3;0.5;0.4;0.9862518184929;1.4379877692286;1.04605716392286;1.03122137165547;1.42653797293628;0.986252386876098;-0.164395406842232;0.0364347770810127;0.29954320192337;-0.00102812959812582;-0.0023789438419044;0.000276723905699328;-0.192688152194023;1.0222806930542;0.299555599689484;0.00796080008149147;0.00675801513716579;0.000298074417514727;0.837522625923157;1.0679235458374;0.299569100141525;0.00364428944885731;-0.00153758516535163;0.00016185971617233;0.880641937255859;0.0826142057776451;0.299538433551788;-0.00242980639450252;-0.00234170304611325;0.00024681314243935
911;0.3;0.5;0.4;0.98622411020476;1.43788007548868;1.0460414122917;1.03115761470554;1.42652294361497;0.986185426659137;-0.163835451006889;0.0379885770380497;0.299521058797836;-0.00107652507722378;-0.00245564291253686;0.000543442147318274;-0.192097812891006;1.02380764484406;0.299533665180206;0.00806635152548552;0.00677606370300055;0.00058344763237983;0.838053345680237;1.06935560703278;0.299535304307938;0.00357196805998683;-0.00139578548260033;0.000463989243144169;0.88118851184845;0.0841139853000641;0.299517750740051;-0.00278234505094588;-0.00312102935276926;0.000516572967171669
912;0.3;0.5;0.4;0.986184663862004;1.43777937689103;1.04602327116735;1.03110357693956;1.42651292192654;0.986139845134275;-0.163226842880249;0.03968520835042;0.299538850784302;-0.0011547819012776;-0.00262984051369131;0.000783680181484669;-0.191469818353653;1.02546536922455;0.299556821584702;0.00806755479425192;0.00666950410231948;0.000859393505379558;0.838630378246307;1.07094252109528;0.299541056156158;0.00349419633857906;-0.00148310849908739;0.000691455556079745;0.881781756877899;0.0857472345232964;0.299537360668182;-0.00288296234793961;-0.00338390632532537;0.000772731960751116
913;0.3;0.5;0.4;0.986129435746042;1.43769525185046;1.04600475989795;1.03106044799363;1.42649394323153;0.986110075032245;-0.162678733468056;0.0412149280309677;0.299585700035095;-0.00118176464457065;-0.00270148343406618;0.000675107352435589;-0.190908148884773;1.02694022655487;0.299615442752838;0.00799759943038225;0.00645172968506813;0.000775088788941503;0.839150428771973;1.07238221168518;0.29957988858223;0.00343799428083003;-0.00159081828314811;0.000649835914373398;0.882313966751099;0.0872172564268112;0.299593240022659;-0.00296544935554266;-0.00355432042852044;0.000743089825846255
